title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
"The Emerald Atlas (The Books of Beginning, #1)",John  Stephens,2011,3.92,10,7358,74,16955,2061,fantasy
Swing Time,Zadie Smith,2016,3.6,11,7359,32,20503,2590,fiction
In Harm`s Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,2001,4.25,12,7360,24,13346,699,history
"Chibi Vampire, Vol. 01",Yuna Kagesaki,2003,3.99,20,7361,13,13200,177,manga
Everything Leads to You,Nina LaCour,2014,3.89,7,7362,6,18734,2191,contemporary
Jeremy Fink and the Meaning of Life,Wendy Mass,2006,4.02,11,7363,22,16317,1522,fiction
"Thank You, Mr. Falker",Patricia Polacco,1998,4.52,11,7364,14,13604,881,fiction
The Peripheral,William Gibson,2014,3.94,11,7365,25,12069,1572,fiction
Too Much Happiness,Alice Munro,2009,3.82,11,7366,84,14749,1917,fiction
"Tempting the Best Man (Gamble Brothers, #1)","J. Lynn, Jennifer L. Armentrout",2012,3.73,17,7367,22,28533,1691,romance
"Captive Prince: Volume Two (Captive Prince, #2)",C.S. Pacat,2015,4.51,10,7368,20,22196,2897,fantasy
"The Siren (The Original Sinners, #1)",Tiffany Reisz,2012,4.05,17,7369,44,21512,2951,romance
Ironweed,William  Kennedy,1983,3.86,11,7370,37,13452,535,fiction
"Deception (Alex Delaware, #25)",Jonathan Kellerman,2009,3.96,15,7371,31,14320,537,mystery
Stupid White Men,Michael Moore,2001,3.3,16,7372,14,13776,570,nonfiction
"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,2017,4.54,10,7373,18,68830,12210,fantasy
"The Faceless Ones (Skulduggery Pleasant, #3)",Derek Landy,2008,4.4,10,7374,41,16785,712,fantasy
The Great Railway Bazaar,Paul Theroux,1969,3.91,27,7375,59,13107,643,travel
"Black List (Scot Harvath, #11)",Brad Thor,2012,4.2,28,7376,20,13920,800,thriller
"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)","Warren Ellis, Darick Robertson",1999,4.35,6,7377,13,14546,291,comics
"The Atrocity Archives (Laundry Files, #1)",Charles Stross,2004,3.95,10,7378,28,15790,1292,fantasy
The Pleasure of My Company,Steve Martin,2003,3.78,11,7379,39,13784,1354,fiction
"Dark Fire (Matthew Shardlake, #2)",C.J. Sansom,2004,4.24,15,7380,54,15152,924,mystery
"Beautiful Beginning (Beautiful Bastard, #3.5)",Christina Lauren,2013,4.24,17,7381,23,23282,1331,romance
Heft,Liz Moore,2012,3.96,11,7382,25,14007,2159,fiction
"Outcast of Redwall (Redwall, #8)",Brian Jacques,1995,3.9,10,7383,25,16743,197,fantasy
Mister Pip,Lloyd Jones,2006,3.66,11,7384,69,14790,1854,fiction
Giada`s Family Dinners,"Giada De Laurentiis, Victoria Pearson",2006,3.99,8,7385,4,12081,68,cookbooks
Doubt,John Patrick Shanley,2005,4.13,11,7386,13,14611,345,fiction
"Book of Shadows (Sweep, #1)",Cate Tiernan,2001,4.04,10,7387,31,20597,1132,fantasy
"Secrets of a Shoe Addict (Shoe Addict, #2)",Beth Harbison,2008,3.73,11,7388,22,13066,413,fiction
"After We Fell (After, #3)",Anna Todd,2014,3.88,17,7389,28,18858,1150,romance
Elizabeth Street,Laurie Fabiano,2006,3.9,11,7390,16,12567,1242,fiction
"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,2012,4.23,10,7391,14,21820,1358,fantasy
"Hawksong (The Kiesha`ra, #1)",Amelia Atwater-Rhodes,2003,4.15,10,7393,14,18807,785,fantasy
"The Naked God (Night`s Dawn, #3)",Peter F. Hamilton,1999,4.2,25,7394,23,14001,327,science fiction
"Come Back, Amelia Bedelia","Peggy Parish, Wallace Tripp",1971,4.25,11,7395,18,14322,115,fiction
How to Get Filthy Rich in Rising Asia,Mohsin Hamid,2013,3.76,11,7397,42,12934,1836,fiction
Getting Over It,Anna Maxted,2000,3.53,11,7399,29,13406,230,fiction
The List,Siobhan Vivian,2012,3.46,18,7400,20,18700,2601,young adult
The Brothers K,David James Duncan,1992,4.39,11,7401,15,11512,1571,fiction
The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,2010,4.15,,7402,18,13532,1103,psychology
"A Dog`s Journey (A Dog`s Purpose, #2)",W. Bruce Cameron,2012,4.41,11,7403,29,15327,2164,fiction
The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,"Timothy J. Keller, Kathy  Keller",2011,4.43,16,7404,30,12766,1016,nonfiction
Batman & Robin: Batman Reborn,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010,4.08,6,7405,10,14071,342,comics
"MeruPuri, Vol. 1 (MeruPuri, #1)",Matsuri Hino,2002,4.14,20,7406,9,14467,164,manga
The Flanders Panel,"Arturo Pérez-Reverte, Margaret Jull Costa",1990,3.8,11,7407,103,14855,745,fiction
"Dark Angel (Casteel, #2)",V.C. Andrews,1986,3.96,11,7410,39,15364,179,fiction
"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",Timothy Zahn,1997,3.98,25,7411,26,14439,251,science fiction
Binge,Tyler Oakley,2015,4.3,16,7412,19,15999,1676,nonfiction
Black Lies,Alessandra Torre,2014,4.32,17,7413,22,22823,3805,romance
What the Dead Know,Laura Lippman,2007,3.54,15,7414,48,17182,2066,mystery
"Rome (Marked Men, #3)","Jay Crownover, Charlotte Connan de vries",2014,4.22,17,7415,26,28114,2181,romance
The Passion of Artemisia,Susan Vreeland,2001,3.86,11,7418,34,14772,758,fiction
Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,Louise L. Hay,1976,4.34,16,7419,23,11714,125,nonfiction
"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)","Mia Ikumi, Reiko Yoshida",2003,3.95,20,7420,16,13450,175,manga
The Miseducation of Cameron Post,Emily M. Danforth,2012,3.99,18,7421,8,17385,2101,young adult
Coraline (Illustrated/Graphic Novel Edition),"Neil Gaiman, P. Craig Russell",2008,3.96,10,7422,24,16240,1402,fantasy
"House of Many Ways (Howl`s Moving Castle, #3)",Diana Wynne Jones,2008,4.03,10,7423,32,20317,1477,fantasy
The Cartel,Don Winslow,2015,4.28,11,7424,39,12819,1349,fiction
A Mother`s Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,2016,4.13,16,7425,28,16585,2822,nonfiction
"Skin Tight (Mick Stranahan, #1)",Carl Hiaasen,1989,3.96,11,7426,36,14239,569,fiction
"Moonraker (James Bond, #3)",Ian Fleming,1955,3.7,11,7427,117,14685,905,fiction
Civil Disobedience and Other Essays,Henry David Thoreau,1995,4.06,16,7429,57,13706,227,nonfiction
Mosquitoland,David  Arnold,2015,3.92,18,7431,28,17108,2882,young adult
The Perfect Son,Barbara Claypole White,2015,3.97,11,7432,7,10892,926,fiction
Looking for Alibrandi,Melina Marchetta,1992,3.85,18,7433,41,17432,1244,young adult
"Raid (Unfinished Hero, #3)",Kristen Ashley,2013,4.23,17,7434,7,27019,1789,romance
"Fifth Grave Past the Light (Charley Davidson, #5)",Darynda Jones,2013,4.49,10,7435,14,24287,2410,fantasy
"The Seventh Scroll (Ancient Egypt, #2)",Wilbur Smith,1995,4.1,11,7436,72,13284,452,fiction
A Midsummer`s Nightmare,Kody Keplinger,2012,3.83,18,7437,11,18056,1325,young adult
The Troop,Nick Cutter,2014,3.71,31,7438,23,13829,2747,horror
"Revelation (Matthew Shardlake, #4)",C.J. Sansom,2008,4.32,12,7439,46,14266,752,historical
100 Love Sonnets,"Pablo Neruda, Stephen Tapscott",1959,4.4,5,7440,70,12429,473,classics
Lucky Us,Amy Bloom,2014,3.21,11,7441,27,13391,1902,fiction
"It`s in His Kiss (Bridgertons, #7)",Julia Quinn,2005,4.01,17,7442,46,22188,920,romance
"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)","J.K. Rowling, MinaLima",2016,4.2,10,7443,18,15880,1246,fantasy
"Fire Inside (Chaos, #2)",Kristen Ashley,2013,4.33,17,7445,14,27704,2073,romance
"The Neutronium Alchemist (Night`s Dawn, #2)",Peter F. Hamilton,1997,4.25,25,7446,23,14060,282,science fiction
The Darkest Seduction (Lords of the Underworld #9),Gena Showalter,2012,4.35,17,7447,25,21331,1177,romance
"King`s Cage (Red Queen, #3)",Victoria Aveyard,2017,4.03,10,7448,11,36807,5193,fantasy
Invisible,Paul Auster,2009,3.71,11,7449,44,13897,1093,fiction
ظل الأفعى,يوسف زيدان,2006,3,11,7450,11,10879,1593,fiction
Ten Things We Did (and Probably Shouldn`t Have),Sarah Mlynowski,2011,3.74,18,7451,21,17430,1697,young adult
"Rebel Heart (Dust Lands, #2)",Moira Young,2012,3.89,18,7452,25,17545,1965,young adult
Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,2003,3.72,16,7453,32,13713,1079,nonfiction
The Last Time They Met,Anita Shreve,2001,3.48,11,7454,58,14791,1229,fiction
News of the World,Paulette Jiles,2016,4.14,11,7455,16,20540,3626,fiction
"Blowback (Scot Harvath, #4)",Brad Thor,2005,4.17,28,7456,22,13098,363,thriller
Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,2010,4.2,11,7457,14,10597,840,fiction
Women of the Silk,Gail Tsukiyama,1991,3.94,11,7458,15,13177,951,fiction
"Flutter (My Blood Approves, #3)",Amanda Hocking,2010,3.97,18,7460,24,17935,576,young adult
"Tall, Tatted and Tempting (The Reed Brothers, #1)",Tammy Falkner,2013,4.23,17,7461,12,24955,1862,romance
Leviathan,Paul Auster,1992,3.95,11,7462,50,11794,517,fiction
Saving Faith,David Baldacci,1999,3.82,28,7463,76,15113,618,thriller
"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",R.A. Salvatore,1999,3.89,10,7464,27,13409,157,fantasy
"The Haunted Mask (Goosebumps, #11)",R.L. Stine,1993,3.77,31,7465,48,14799,563,horror
Tyrannosaur Canyon (Wyman Ford #1),Douglas Preston,2005,3.78,28,7466,47,14590,588,thriller
The Girl Before,J.P. Delaney,2017,3.7,28,7467,63,34415,4477,thriller
Wayside School Gets A Little Stranger (Wayside School #3),Louis Sachar,1995,4.18,11,7468,25,16501,435,fiction
Summer of Night,Dan Simmons,1991,4,31,7469,2,14441,850,horror
"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm","Jim Butcher, Mark Powers, Ardian Syaf",2009,4.36,10,7470,3,11977,201,fantasy
Tourist Season,Carl Hiaasen,1986,3.95,11,7471,24,14739,619,fiction
السنجة,أحمد خالد توفيق,2012,3.16,11,7472,5,10724,1478,fiction
"204 Rosewood Lane (Cedar Cove, #2)",Debbie Macomber,2002,4.15,17,7473,57,15947,559,romance
"Unseen (Will Trent, #7)",Karin Slaughter,2013,4.17,15,7474,46,16051,1226,mystery
"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",Heather Brewer,2010,4.31,18,7475,20,15366,609,young adult
Double Star,Robert A. Heinlein,1956,3.88,25,7476,80,15787,511,science fiction
"A Perfect Evil (Maggie O`Dell, #1)",Alex Kava,2000,4.02,15,7477,63,14595,564,mystery
Help Thanks Wow: The Three Essential Prayers,Anne Lamott,2012,3.97,16,7478,17,13220,1820,nonfiction
"The Long Patrol (Redwall, #10)","Brian Jacques, Allan Curless",1997,4.1,10,7479,28,15948,199,fantasy
The Better Angels of Our Nature: Why Violence Has Declined,Steven Pinker,2010,4.19,16,7480,40,12958,1288,nonfiction
My Sunshine Away,M.O. Walsh,2015,3.6,11,7482,30,13135,1810,fiction
The Truth Seeker (O`Malley #3),Dee Henderson,2001,4.39,11,7483,18,14433,284,fiction
Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,Dee Lestari,2006,3.82,11,7484,3,9295,926,fiction
Great House,Nicole Krauss,2010,3.45,11,7486,50,14979,2220,fiction
"The Kept Woman (Will Trent, #8)",Karin Slaughter,2016,4.1,15,7487,16,18120,1537,mystery
"Maid for Love (Gansett Island Series, #1)",Marie Force,2011,3.98,17,7488,24,19754,1229,romance
And the Shofar Blew,Francine Rivers,2003,4.11,11,7489,21,12125,482,fiction
"Prentice Alvin (Tales of Alvin Maker, #3)",Orson Scott Card,1989,3.77,10,7490,44,15734,286,fantasy
"44 Scotland Street (44 Scotland Street, #1)",Alexander McCall Smith,2005,3.61,11,7491,38,16768,1932,fiction
Chill Factor,Sandra Brown,2005,3.95,26,7492,59,15092,974,suspense
Odd and the Frost Giants,"Neil Gaiman, Mark Buckingham",2008,3.95,10,7493,37,20286,2570,fantasy
The Magpies,Mark  Edwards,2013,3.8,28,7494,12,14902,1189,thriller
Season of Migration to the North,"Tayeb Salih, Denys Johnson-Davies",1966,3.71,11,7495,67,13054,1664,fiction
The Golden Notebook,Doris Lessing,1962,3.75,11,7496,96,15378,1267,fiction
"The Winter Rose (The Tea Rose, #2)",Jennifer Donnelly,2008,4.29,12,7497,39,15659,1226,historical
"The Last Full Measure (The Civil War Trilogy, #3)",Jeff Shaara,1991,4.22,11,7498,19,12619,299,fiction
Oscar et la dame rose,Éric-Emmanuel Schmitt,1996,4.2,11,7499,86,16496,1072,fiction
When Bad Things Happen to Good People,Harold S. Kushner,1981,4.02,16,7500,55,11565,643,nonfiction
"Post Captain (Aubrey/Maturin, #2)",Patrick O`Brian,1972,4.29,11,7501,69,13741,708,fiction
"Dragon Flight (Dragon Slippers, #2)",Jessica Day George,2008,4.18,10,7502,9,16460,846,fantasy
"Shatterglass (The Circle Opens, #4)",Tamora Pierce,2003,4.16,10,7505,14,19233,242,fantasy
"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician`s Gambit (The Belgariad, #1-3)",David Eddings,1982,4.27,10,7506,13,13502,369,fantasy
The Lucifer Effect: Understanding How Good People Turn Evil,Philip G. Zimbardo,2007,3.94,,7507,39,12944,653,psychology
The Scent of Rain and Lightning,Nancy Pickard,2010,3.79,15,7508,29,15925,2098,mystery
"Pacific Vortex! (Dirk Pitt, #1)","Clive Cussler, Michael Pritchard",1983,3.76,11,7509,47,15512,491,fiction
"One More Chance (Rosemary Beach, #8; Chance, #2)",Abbi Glines,2014,4.29,17,7510,24,25308,1898,romance
Aurora,Kim Stanley Robinson,2015,3.73,25,7511,24,12250,1841,science fiction
"Purity in Death (In Death, #15)",J.D. Robb,2002,4.33,15,7512,56,19962,568,mystery
"The Hollow Hills (Arthurian Saga, #2)",Mary  Stewart,1973,4.23,10,7513,59,18033,418,fantasy
"Among the Brave (Shadow Children, #5)",Margaret Peterson Haddix,2004,4.14,18,7514,13,16985,565,young adult
"Marching Powder: A True Story of Friendship, Cocaine, and South America`s Strangest Jail","Rusty Young, Thomas McFadden",2003,4.22,16,7515,25,12172,640,nonfiction
"Mars, Volume 01",Fuyumi Soryo,1996,4.13,20,7516,8,14105,221,manga
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard Feynman,1962,4.19,16,7517,39,13240,428,nonfiction
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Alice Waters,2007,4.11,8,7518,12,13090,375,cookbooks
"Centaur Aisle (Xanth, #4)",Piers Anthony,1981,3.77,10,7519,24,16530,164,fantasy
The Year of Fog,Michelle Richmond,2006,3.46,11,7520,28,13257,2229,fiction
Crisis on Infinite Earths,"Marv Wolfman, George Pérez",1985,4.01,6,7521,32,13350,367,comics
The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,John Hodgman,2005,3.81,13,7522,14,11935,848,humor
"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",J.K. Rowling,2016,4.21,10,7523,18,15844,1339,fantasy
"Ronia, the Robber`s Daughter","Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981,4.27,10,7524,96,18360,580,fantasy
"Spider Bones (Temperance Brennan, #13)",Kathy Reichs,2010,3.9,15,7525,56,18197,1196,mystery
No Talking,Andrew Clements,2007,3.94,11,7526,20,14531,1070,fiction
"Blood on Snow (Blood on Snow, #1)","Jo Nesbø, Neil Smith",2014,3.5,9,7527,62,13939,1597,crime
"Wait for Me (Against All Odds, #1)",Elisabeth Naughton,2011,3.98,17,7528,15,16174,1409,romance
The Garden of Evening Mists,Tan Twan Eng,2011,4.08,11,7529,35,13165,1866,fiction
"The Cellar (The Cellar, #1)",Natasha Preston,2014,3.94,15,7530,17,16424,1977,mystery
"The Gentlemen`s Alliance †, Vol. 1",Arina Tanemura,2005,3.96,20,7531,10,13431,150,manga
"Rusty Nailed (Cocktail, #2)",Alice Clayton,2014,3.97,17,7532,19,25456,2243,romance
"Dark Guardian (Dark, #9)",Christine Feehan,2002,4.33,17,7533,26,18231,348,romance
Prophet,Frank E. Peretti,1992,3.92,11,7534,18,12324,243,fiction
"The Wicked Will Rise (Dorothy Must Die, #2)",Danielle  Paige,2015,3.82,10,7535,16,18487,2285,fantasy
"Dark Fire (Dark, #6)",Christine Feehan,2001,4.3,17,7536,30,18944,389,romance
Citizen: An American Lyric,Claudia Rankine,2014,4.3,21,7537,12,14813,1726,poetry
"The Magic Thief (Magic Thief, #1)","Sarah Prineas, Antonio Javier Caparo",2008,3.94,10,7539,50,15260,1093,fantasy
Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Michael Azerrad,2001,4.2,30,7540,9,10904,563,music
"I, Elizabeth",Rosalind Miles,1992,4.01,11,7541,13,12353,337,fiction
The Woman Who Stole My Life,Marian Keyes,2014,3.52,11,7542,33,13675,1419,fiction
Pyongyang: A Journey in North Korea,Guy Delisle,2003,3.93,16,7543,32,14579,1243,nonfiction
Night Over Water,Ken Follett,1991,3.78,11,7544,95,14769,718,fiction
I Am Having So Much Fun Here Without You,Courtney Maum,2014,3.37,11,7545,13,10879,1156,fiction
"All I Want is Everything (Gossip Girl, #3)",Cecily von Ziegesar,2003,3.56,11,7546,48,16076,422,fiction
Competitive Strategy: Techniques for Analyzing Industries and Competitors,Michael E. Porter,1980,4.14,4,7547,20,11087,71,business
Systematic Theology: An Introduction to Biblical Doctrine,Wayne A. Grudem,1994,4.23,16,7548,20,11491,263,nonfiction
"P is for Peril (Kinsey Millhone, #16)",Sue Grafton,2000,3.85,15,7549,58,18512,644,mystery
"Adulthood Is a Myth (Sarah`s Scribbles, #1)",Sarah Andersen,2016,4.14,6,7550,24,41223,3594,comics
"The Darkness That Comes Before (The Prince of Nothing, #1)",R. Scott Bakker,2003,3.78,10,7551,27,14555,735,fantasy
"The Dirty Life: On Farming, Food, and Love",Kristin Kimball,2010,4.04,16,7552,20,12667,1764,nonfiction
"Dust & Decay (Rot & Ruin, #2)",Jonathan Maberry,2011,4.29,18,7553,19,14559,1362,young adult
"Alienated (Alienated, #1)",Melissa Landers,2014,3.95,18,7554,13,19983,3185,young adult
Bone Gap,Laura Ruby,2015,3.86,18,7555,16,16756,3451,young adult
"Big Cherry Holler (Big Stone Gap, #2)",Adriana Trigiani,2001,3.92,11,7556,34,14754,706,fiction
"Yes, Chef",Marcus Samuelsson,2012,3.8,16,7557,14,13404,1960,nonfiction
Teen Idol,Meg Cabot,2004,3.53,18,7558,54,21934,871,young adult
The Thing Around Your Neck,Chimamanda Ngozi Adichie,2009,4.18,11,7559,60,14292,1485,fiction
Caraval,Stephanie Garber,2017,3.97,10,7560,51,35821,8360,fantasy
Bright Shiny Morning,James Frey,2008,3.8,11,7561,44,11777,1397,fiction
Rabbit Is Rich (Rabbit Angstrom #3),John Updike,1981,3.9,11,7563,48,13300,499,fiction
"Lots of Candles, Plenty of Cake",Anna Quindlen,2012,3.71,16,7564,14,14121,2309,nonfiction
Scars,Cheryl Rainfield,2010,4.17,18,7565,12,12976,1018,young adult
The Fixer Upper,Mary Kay Andrews,2009,3.88,11,7566,25,15813,1339,fiction
"Negeri 5 Menara (Negeri 5 Menara, #1)",Ahmad Fuadi,2009,4.04,11,7567,6,10127,1067,fiction
"Empire of Ivory (Temeraire, #4)",Naomi Novik,2007,3.93,10,7568,43,17512,880,fantasy
"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",Rick Atkinson,2002,4.25,12,7569,29,12578,756,history
Daddy`s Little Girl,Mary Higgins Clark,2002,3.85,15,7570,87,15904,671,mystery
Ricochet,Sandra Brown,2006,3.96,26,7571,52,14836,668,suspense
Can`t Wait to Get to Heaven,Fannie Flagg,2006,3.89,11,7572,35,14190,1758,fiction
Among Others,Jo Walton,2011,3.68,10,7573,38,17776,3547,fantasy
"Seduction in Death (In Death, #13)",J.D. Robb,2001,4.3,15,7574,50,20374,563,mystery
"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",Sherrilyn Kenyon,2007,4,17,7576,21,22861,653,romance
Presentation Zen: Simple Ideas on Presentation Design and Delivery,Garr Reynolds,2007,4.08,4,7577,26,11459,390,business
"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",R.A. Salvatore,2001,4.07,10,7578,25,13085,105,fantasy
"Goodbye, Columbus and Five Short Stories",Philip Roth,1959,3.87,11,7579,79,12882,693,fiction
"Bone: Quest for the Spark, Vol. 1","Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009,4.33,6,7580,7,11444,106,comics
The Personal MBA: Master the Art of Business,Josh Kaufman,2010,4.04,4,7581,29,13576,558,business
The Last Original Wife,Dorothea Benton Frank,2013,3.67,11,7582,13,13478,1713,fiction
"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",Sherrilyn Kenyon,2010,4.28,10,7583,22,21357,917,fantasy
The Library at Mount Char,Scott  Hawkins,2015,4.07,10,7584,14,15908,3321,fantasy
"Fire Star (The Last Dragon Chronicles, #3)",Chris d`Lacey,2005,3.91,10,7585,17,14228,442,fantasy
Texas,James A. Michener,1985,4.06,11,7586,40,14155,317,fiction
Your Best Life Now: 7 Steps to Living at Your Full Potential,Joel Osteen,2004,4,16,7587,54,10894,542,nonfiction
Turtle in Paradise,Jennifer L. Holm,2010,3.93,11,7588,15,15179,1712,fiction
"The Vor Game (Vorkosigan Saga, #6)",Lois McMaster Bujold,1990,4.28,11,7589,48,16597,549,fiction
