book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
8476,27,Rachel Vincent,2009,My Soul to Save,3.98,19280,1110,18,Young Adult
8483,14,J.C. Reed,2013,Conquer Your Love,4.01,19051,831,17,Romance
8487,10,Rick Riordan,2014,The Staff of Serapis,4.31,15756,790,10,Fantasy
8488,18,Amy Harmon,2013,A Different Blue,4.22,19902,2546,17,Romance
8491,34,Terry Brooks,2001,Antrax,3.94,13617,155,10,Fantasy
8493,21,Anna Carey,2012,Once,3.9,16382,1161,18,Young Adult
8494,14,Samantha Young,2013,Into the Deep,4.09,19710,1615,17,Romance
8496,23,"Jennifer Crusie,Bob Mayer",2007,Agnes and the Hitman,3.93,16850,1476,17,Romance
8500,32,Jennifer L. Armentrout,2014,Stone Cold Touch,4.38,20527,2624,17,Romance
8502,20,Kelley Armstrong,2013,The Rising,4.13,18781,1493,10,Fantasy
8505,34,"James Patterson,Richard DiLallo",2011,The Christmas Wedding,3.32,14248,1835,11,Fiction
8507,31,Maria V. Snyder,2009,Storm Glass,3.95,20205,1444,10,Fantasy
8509,13,Jamie McGuire,2011,Eden,4.17,16162,817,17,Romance
8510,11,Margaret Peterson Haddix,2005,Among the Enemy,4.16,15316,516,18,Young Adult
8511,10,Amy A. Bartol,2012,Incendiary,4.43,14489,781,17,Romance
8518,9,Kristen Ashley,2011,At Peace,4.49,23659,1744,17,Romance
8521,21,Pam Muñoz Ryan,2015,Echo,4.36,15642,3526,11,Fiction
8525,14,J. Courtney Sullivan,2009,Commencement,3.36,13848,1724,11,Fiction
8526,11,Suzanne Weyn,2004,The Bar Code Tattoo,3.55,14770,1284,18,Young Adult
8527,27,Kresley Cole,2013,MacRieve,4.3,20164,1527,17,Romance
8530,21,Thomas E. Sniegoski,2010,The Fallen and Leviathan,3.74,14076,867,10,Fantasy
8534,30,Robert  Beatty,2015,Serafina and the Black Cloak,3.9,14112,2402,10,Fantasy
8541,73,Jeffery Deaver,2002,The Stone Monkey,3.94,13676,450,15,Mystery
8542,47,J.D. Robb,2005,Origin in Death,4.34,18687,597,15,Mystery
8546,30,Erin Hunter,2007,Firestar`s Quest,4.32,15680,514,10,Fantasy
8551,9,Jeff Wheeler,2016,The Queen`s Poisoner,4.07,14322,1039,10,Fantasy
8554,19,Jennifer Lynn Barnes,2013,The Naturals,4.16,18010,2671,15,Mystery
8557,15,"Michael Buckley,Peter Ferguson",2008,Tales From the Hood,4.29,15534,415,10,Fantasy
8563,37,Terry Pratchett,2015,The Shepherd`s Crown,4.34,13799,2099,18,Young Adult
8569,17,Sherrilyn Kenyon,2013,Styxx,4.58,16857,2217,17,Romance
8573,25,Jess Rothenberg,2012,The Catastrophic History of You and Me,4.04,14184,1965,18,Young Adult
8574,19,April Henry,2010,"Girl,Stolen",3.99,13945,2006,18,Young Adult
8579,33,J.D. Robb,2013,Calculated in Death,4.23,16402,1199,15,Mystery
8582,22,Dominic Smith,2016,The Last Painting of Sara de Vos,3.83,16421,1638,11,Fiction
8583,13,Louise Jensen,2016,The Sister,3.77,21116,1214,15,Mystery
8584,19,Jennifer Estep,2011,Kiss of Frost,4.05,20025,1140,10,Fantasy
8587,19,Jennifer A. Nielsen,2014,The Shadow Throne,4.23,16729,2277,10,Fantasy
8590,37,Elizabeth  George,2010,This Body of Death,4.01,13700,1084,15,Mystery
8592,20,Jacqueline Carey,2001,Kushiel`s Mercy,4.3,14452,471,10,Fantasy
8593,35,Thomas C. Foster,2003,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,3.63,14587,1764,16,Nonfiction
8595,14,Ilona Andrews,2014,Burn for Me,4.34,22064,2607,10,Fantasy
8597,10,Lauren Myracle,2004,ttyl,3.46,14790,1824,18,Young Adult
8603,10,L.D. Davis,2012,Accidentally on Purpose,3.94,17092,1212,17,Romance
8610,18,Lisi Harrison,2005,Revenge of the Wannabes,3.76,13703,701,11,Fiction
8615,36,J.D. Robb,2012,Celebrity in Death,4.28,17472,1112,15,Mystery
8621,15,Jay Crownover,2014,Nash,4.21,23938,1986,17,Romance
8622,8,Quinn Loftis,2012,Just One Drop,4.48,15748,723,17,Romance
8624,27,John Sandford,2009,Rough Country,4.15,14486,765,15,Mystery
8626,19,Lemony Snicket,2002,Lemony Snicket: The Unauthorized Autobiography,3.72,14992,571,11,Fiction
8628,39,Gregg Hurwitz,2016,Orphan X,4.08,14983,1971,28,Thriller
8629,26,Bella Andre,2011,The Look of Love,3.87,19622,1285,17,Romance
8630,19,Stephen King,2010,Blockade Billy,3.4,14450,1355,11,Fiction
8637,31,Scott Westerfeld,2005,Touching Darkness,3.89,17422,784,10,Fantasy
8638,25,Lisa Lutz,2009,Revenge of the Spellmans,4.14,15174,954,15,Mystery
8641,14,C.S. Pacat,2016,Kings Rising,4.5,17960,3003,10,Fantasy
8642,17,"Penelope Douglas,Abby Craden,Nelson Hobbs",2014,Rival,4.16,22806,1765,17,Romance
8643,51,Philip Reeve,2001,Mortal Engines,3.98,14520,1127,10,Fantasy
8645,13,Faith Hunter,2010,Blood Cross,4.13,18017,626,10,Fantasy
8646,22,Gemma Halliday,2006,Spying in High Heels,3.67,14015,1247,15,Mystery
8652,54,"William Nicholson,Peter Sís",2000,The Wind Singer,3.84,14508,472,10,Fantasy
8657,27,Tammara Webber,2014,Breakable,4.06,19321,2081,17,Romance
8660,18,Rachel Caine,2012,Black Dawn,4.26,16717,994,18,Young Adult
8663,13,"Joe Hill,Gabriel Rodríguez",2014,"Locke & Key,Vol. 6: Alpha & Omega",4.5,15068,1463,6,Comics
8668,12,Sarah J. Maas,2012,The Assassin and the Underworld,4.37,17850,1014,10,Fantasy
8671,14,"Anderson Cooper,Gloria Vanderbilt",2016,"The Rainbow Comes and Goes: A Mother and Son On Life,Love,and Loss",3.79,14694,1659,16,Nonfiction
8673,40,Ann Cleeves,2006,Raven Black,3.85,14283,1405,15,Mystery
8674,17,Sherrilyn Kenyon,2012,Infamous,4.36,16373,937,10,Fantasy
8678,26,Gail Carriger,2013,Curtsies & Conspiracies,4.11,18011,2041,10,Fantasy
8683,16,Chris Bohjalian,2011,The Night Strangers,3.16,13930,2668,11,Fiction
8684,13,J.S. Scott,2013,The Billionaire`s Obsession ~ Simon,4,16989,856,17,Romance
8685,30,Sarah Pinborough,2017,Behind Her Eyes,3.77,21613,5003,28,Thriller
8689,47,Debbie Macomber,2008,Twenty Wishes,4.16,13481,1099,17,Romance
8694,42,J.D. Robb,2008,Strangers in Death,4.29,17476,619,15,Mystery
8695,15,Victoria Schwab,2013,The Archived,4.02,18048,3455,10,Fantasy
8698,8,Ruth Wariner,2016,The Sound of Gravel,4.15,14113,2021,16,Nonfiction
8702,27,Nalini Singh,2008,Hostage to Pleasure,4.22,21672,993,17,Romance
8706,27,John Sandford,2010,Storm Prey,4.15,13962,799,15,Mystery
8708,13,Benedict Jacka,2012,Fated,3.89,14854,1203,10,Fantasy
8711,22,"Janet Evanovich,Lee Goldberg",2014,The Job,3.95,14296,1361,15,Mystery
8712,59,Jeff Kinney,2015,Old School,4.28,18154,1867,11,Fiction
8713,5,Victoria Helen Stone,2016,"Evelyn,After",3.64,14969,836,11,Fiction
8718,16,Tessa Dare,2014,Romancing the Duke,3.91,17707,2043,17,Romance
8720,9,Jessica Sorensen,2011,The Underworld,4.12,13910,477,10,Fantasy
8725,11,Kevin Hearne,2012,Two Ravens and One Crow,4.2,13475,516,10,Fantasy
8734,20,Lisi Harrison,2005,Invasion of the Boy Snatchers,3.79,13343,586,18,Young Adult
8739,50,Cecelia Ahern,2012,One Hundred Names,3.75,13925,1681,11,Fiction
8741,26,Yangsze Choo,2013,The Ghost Bride,3.74,13975,2497,11,Fiction
8744,14,Karina Halle,2014,The Pact,3.91,19110,2171,17,Romance
8747,12,Twyla Tharp,2003,The Creative Habit: Learn It and Use It for Life,4,13338,765,16,Nonfiction
8749,9,Jocelyn Davies,2011,A Beautiful Dark,3.9,16909,1320,18,Young Adult
8756,72,Jeffery Deaver,2008,The Broken Window,4.07,13972,939,15,Mystery
8758,32,Christina Lauren,2015,Beautiful Secret,4.13,19915,1699,17,Romance
8761,53,Anthony Horowitz,2006,Evil Star,3.98,14255,448,10,Fantasy
8762,21,Abbi Glines,2014,You Were Mine,4.26,19503,1427,17,Romance
8763,21,"Janet Evanovich,Charlotte Hughes",2002,Full Tilt,3.7,15433,319,17,Romance
8769,15,Joanna Wylde,2014,Devil`s Game,4.3,23102,1909,17,Romance
8770,8,Nicky Charles,2010,The Keeping,4.18,15307,932,17,Romance
8777,42,"James Patterson,Michael Ledwidge",2007,The Dangerous Days of Daniel X,3.57,15221,1529,18,Young Adult
8778,86,"Camilla Läckberg,Tiina Nunnally",2007,The Hidden Child,3.94,13336,1033,15,Mystery
8780,10,Elizabeth Eulberg,2011,Prom and Prejudice,3.82,16771,1805,18,Young Adult
8785,34,J.D. Robb,2013,Thankless in Death,4.28,15345,1178,15,Mystery
8795,39,Cecily von Ziegesar,2003,Because I`m Worth It,3.57,14018,302,18,Young Adult
8797,14,Sara Shepard,2012,Stunning,3.95,14426,792,18,Young Adult
8800,24,Carl Hiaasen,2009,Scat,3.94,14382,1844,11,Fiction
8803,46,Rosamund Lupton,2011,Afterwards,3.79,14146,1747,11,Fiction
8808,27,Amanda Hocking,2010,Wisdom,4.04,15399,597,17,Romance
8810,9,Sara B. Larson,2014,Defy,3.74,16181,2261,10,Fantasy
8816,39,Kate Jacobs,2007,Knit Two,3.47,13930,1613,11,Fiction
8820,23,Larissa Ione,2011,Eternal Rider,4.21,19565,1264,17,Romance
8822,36,J.D. Robb,2014,Concealed in Death,4.25,14867,1180,15,Mystery
8827,16,Danielle L. Jensen,2014,Stolen Songbird,3.97,17304,2113,10,Fantasy
8834,4,Willow Aster,2013,True Love Story,4.08,18370,1873,17,Romance
8841,50,"Neil Gaiman,Michael Reaves",2007,InterWorld,3.51,14903,1641,10,Fantasy
8842,10,David Levithan,2004,The Realm of Possibility,3.94,13768,1161,18,Young Adult
8844,42,Brenna Yovanoff,2010,The Replacement,3.56,17635,2647,10,Fantasy
8851,15,Laurell K. Hamilton,2013,Affliction,4.01,16306,1683,10,Fantasy
8852,2,Kristen Ashley,2011,Wildest Dreams,4.19,20138,1676,10,Fantasy
8862,25,J.R. Ward,2015,The Bourbon Kings,3.87,14619,2200,17,Romance
8866,19,Perry Moore,2007,Hero,3.88,14568,1386,18,Young Adult
8869,17,Kiera Cass,2015,Happily Ever After,4.22,18380,1872,18,Young Adult
8872,60,Julie Garwood,2001,Mercy,4.11,15678,432,17,Romance
8875,27,Sonya Sones,2001,What My Mother Doesn`t Know,3.83,13332,1457,18,Young Adult
8876,76,Danielle Trussoni,2010,Angelology,3.41,14808,2352,10,Fantasy
8889,14,Jamie McGuire,2016,Beautiful Burn,4.11,15662,1318,17,Romance
8892,4,Mariana Zapata,2016,Wait for It,4.22,18415,1507,17,Romance
8901,29,Jennifer Worth,2005,Shadows of the Workhouse,4.12,13532,1272,16,Nonfiction
8905,36,Fannie Flagg,2010,I Still Dream About You,3.55,13971,2183,11,Fiction
8909,16,Jeaniene Frost,2014,Up from the Grave,4.28,22035,2229,10,Fantasy
8910,13,Jessica Day George,2008,"Sun and Moon,Ice and Snow",3.97,17927,1868,10,Fantasy
8911,25,Brent Weeks,2016,The Blood Mirror,4.29,13785,933,10,Fantasy
8918,6,Kristen Ashley,2013,Rock Chick Revolution,4.46,22087,1897,17,Romance
8922,20,Frank Beddor,2007,Seeing Redd,3.85,15711,1116,10,Fantasy
8927,19,"Chris Van Allsburg,Lois Lowry,Kate DiCamillo,M.T. Anderson,Louis Sachar,Stephen King,Tabitha King,Jon Scieszka,Sherman Alexie,Gregory Maguire,Cory Doctorow,Jules Feiffer,Linda Sue Park,Walter Dean Myers,Lemony Snicket",2011,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,3.91,13334,561,11,Fiction
8931,33,"Susanna Clarke,Charles Vess",2006,The Ladies of Grace Adieu and Other Stories,3.85,14037,1196,10,Fantasy
8935,40,Cat Patrick,2011,Forgotten,3.79,16681,2272,18,Young Adult
8941,5,Katie Klein,2011,Cross My Heart,3.92,17964,837,17,Romance
8942,6,Trish Doller,2012,Something like Normal,3.81,15769,1604,17,Romance
8952,12,"Amy Lichtenhan,A.L. Jackson",2011,Take This Regret,4.06,21622,1604,17,Romance
8955,7,Belle Aurora,2013,Willing Captive,4.11,18918,1774,17,Romance
8958,41,Julie Kagawa,2014,Talon,3.77,17700,2840,10,Fantasy
8959,8,Grace Draven,2014,Radiance,4.12,16164,1738,10,Fantasy
8962,22,Heather Brewer,2010,Twelfth Grade Kills,4.36,13845,722,18,Young Adult
8966,59,Susan Elizabeth Phillips,2004,Ain`t She Sweet,4.05,17843,1000,17,Romance
8967,33,Jodi Ellen Malpas,2014,Promised,4.14,20224,1967,17,Romance
8980,40,Tonya Hurley,2008,Ghostgirl,3.28,15083,1232,10,Fantasy
8982,10,"Bill Willingham,Mark Buckingham,Steve Leialoha,Aaron Alexovich,Andrew Pepoy",2008,"Fables,Vol. 10: The Good Prince",4.37,13740,570,6,Comics
8986,53,Dean Koontz,2008,Your Heart Belongs to Me,3.34,13630,1066,31,Horror
8988,31,Naomi Novik,2008,Victory of Eagles,4.01,14439,838,10,Fantasy
8991,9,Tijan,2013,Fallen Crest Public,4.47,17978,1029,17,Romance
8994,46,Kathy Reichs,2012,Bones Are Forever,3.86,14929,1257,15,Mystery
9003,32,Rick Yancey,2009,The Monstrumologist,3.89,14734,2388,31,Horror
9007,31,Gena Showalter,2009,Intertwined,3.87,17141,1196,18,Young Adult
9009,14,"Ali Novak,Fallzswimmer",2012,My Life with the Walter Boys,3.93,15051,1509,18,Young Adult
9013,13,Myra McEntire,2011,Hourglass,3.8,18437,2474,18,Young Adult
9015,20,Nalini Singh,2010,Play of Passion,4.28,19651,921,17,Romance
9016,12,Laurann Dohner,2011,Fury,4.18,19813,1246,17,Romance
9020,16,Susan Elia MacNeal,2012,Mr. Churchill`s Secretary,3.66,14502,2248,11,Fiction
9023,49,Donald McCaig,2007,Rhett Butler`s People,3.7,14281,1671,11,Fiction
9027,9,Kristen Ashley,2014,The Will,4.3,22347,2562,17,Romance
9028,32,"Chris Colfer,Brandon Dorman",2014,A Grimm Warning,4.54,15179,1232,10,Fantasy
9030,13,Melody Anne,2011,The Billionaire Wins the Game,3.93,17585,874,17,Romance
9031,24,Maya Banks,2011,Never Love a Highlander,4.25,18777,1051,17,Romance
9034,19,James S.A. Corey,2016,Babylon`s Ashes,4.18,13450,1073,25,Science Fiction
9035,12,Katee Robert,2012,"Wrong Bed,Right Guy",3.77,18475,962,17,Romance
9041,15,Madeline Sheehan,2013,Unattainable,4.31,20377,1779,17,Romance
9046,15,Olivia Cunning,2013,Hot Ticket,4.28,22197,1386,17,Romance
9052,13,Darynda Jones,2014,Sixth Grave on the Edge,4.38,19887,1941,10,Fantasy
9053,25,John Flanagan,2013,The Royal Ranger,4.4,14710,1105,10,Fantasy
9056,15,Jenna Black,2010,Glimmerglass,3.76,19121,1293,10,Fantasy
9062,15,Julie Kagawa,2010,Winter`s Passage,3.96,21508,1286,10,Fantasy
9066,25,Lynsay Sands,2007,Bite Me If You Can,4.27,17732,461,17,Romance
9067,2,Kristen Ashley,2011,The Golden Dynasty,4.46,20055,1933,10,Fantasy
9070,27,Alice Hoffman,2005,The Ice Queen,3.51,14141,1396,11,Fiction
9075,7,Jessica Day George,2010,Princess of Glass,4.03,17729,1669,10,Fantasy
9077,44,Jasper Fforde,2010,The Last Dragonslayer,3.86,15781,2408,10,Fantasy
9081,64,Georgia Byng,2002,Molly Moon`s Incredible Book of Hypnotism,3.87,17405,783,10,Fantasy
9093,13,"Rick Riordan,Robert Venditti,José Villarrubia,Attila Futaki",2010,The Lightning Thief: The Graphic Novel,3.95,13670,1009,10,Fantasy
9099,13,Aurora Rose Reynolds,2014,Until Lilly,4.3,23435,1393,17,Romance
9101,3,Olivia Cunning,2012,Try Me,3.87,22299,1167,17,Romance
9105,24,Kim Karr,2013,Connected,4.11,19576,2169,17,Romance
9106,32,L.A. Weatherly,2011,Angel Fire,4.06,14909,852,10,Fantasy
9108,14,Toni Aleo,2011,Taking Shots,3.95,19561,1470,17,Romance
9109,9,J.  Daniels,2014,Sweet Addiction,4.11,17613,1625,17,Romance
9122,3,Christine Zolendz,2012,Fall From Grace,4.03,20547,1387,17,Romance
9128,20,Sherrilyn Kenyon,2011,Retribution,4.12,18022,1097,17,Romance
9130,21,A.G. Howard,2014,Unhinged,4.25,16746,2387,10,Fantasy
9135,13,Jennifer Estep,2010,Venom,4.16,18876,814,10,Fantasy
9136,26,"Cassandra Clare,Joshua Lewis",2013,The Shadowhunter`s Codex,4.06,18520,1575,10,Fantasy
9138,22,Laurie Faria Stolarz,2003,Blue is for Nightmares,3.81,16273,851,18,Young Adult
9140,30,Kelley Armstrong,2008,Personal Demon,4.06,18169,614,10,Fantasy
9148,28,Jacquelyn Frank,2006,Jacob,4.02,18356,872,17,Romance
9149,16,Katie MacAlister,2004,You Slay Me,4.01,18015,925,17,Romance
9152,33,"Philip Pullman,John Lawrence",2003,Lyra`s Oxford,3.52,14684,702,18,Young Adult
9153,19,Rachel Vincent,2011,If I Die,4.32,14810,1160,18,Young Adult
9160,24,Julie James,2012,About That Night,4.07,19359,1201,17,Romance
9165,16,Jennifer L. Armentrout,2014,Wicked,4.08,16008,2093,10,Fantasy
9166,33,Meg Cabot,2010,Insatiable,3.44,20151,2290,17,Romance
9167,12,J.  Daniels,2014,Where I Belong,4.05,19328,1508,17,Romance
9171,38,Jennifer Crusie,2002,Faking It,3.9,16386,737,17,Romance
9174,13,Erica Stevens,2012,Captured,4.06,15647,1153,17,Romance
9177,45,Isabel Wolff,2009,A Vintage Affair,3.8,13877,1892,11,Fiction
9179,17,Sarah Crossan,2012,Breathe,3.69,14779,1705,18,Young Adult
9184,23,Richelle Mead,2010,Succubus Shadows,4.18,20507,933,10,Fantasy
9192,25,Richelle Mead,2008,Thorn Queen,4.12,18859,784,10,Fantasy
9200,19,Jenny Nimmo,2008,Charlie Bone and the Shadow,4.02,13669,272,10,Fantasy
9201,37,Lynsay Sands,2004,Love Bites,4.12,19269,662,17,Romance
9207,18,Robin Benway,2015,Emmy & Oliver,3.91,14587,2284,18,Young Adult
9209,11,Victoria Jamieson,2015,Roller Girl,4.27,18787,2511,11,Fiction
9213,15,"Bill Willingham,Mark Buckingham,Steve Leialoha,Jim Fern,Jimmy Palmiotti,Andrew Pepoy",2006,"Fables,Vol. 7: Arabian Nights [and Days]",4.1,14055,485,6,Comics
9218,15,Brodi Ashton,2013,Everbound,4.06,16560,1678,10,Fantasy
9242,20,Karina Halle,2013,Sins & Needles,3.98,20756,2629,17,Romance
9244,10,H.P. Mallory,2010,Fire Burn and Cauldron Bubble,3.85,13938,1110,17,Romance
9256,6,Cheryl McIntyre,2012,Sometimes Never,3.94,16854,785,17,Romance
9258,12,Olivia Cunning,2012,Double Time,4.14,22130,1507,17,Romance
9259,26,Holly Black,2011,Red Glove,3.98,17664,1677,10,Fantasy
9261,6,Mariana Zapata,2015,Kulti,4.36,19214,2158,17,Romance
9266,31,Melissa de la Cruz,2011,Witches of East End,3.51,16562,2147,10,Fantasy
9269,19,Vi Keeland,2013,Worth the Fight,4.06,20571,1436,17,Romance
9276,26,Ian McGuire,2016,The North Water,4.01,13592,1861,11,Fiction
9278,9,Robert Dugoni,2016,In the Clearing,4.25,14186,755,15,Mystery
9284,19,Maya Banks,2009,Sweet Persuasion,4.09,17668,671,17,Romance
9285,48,"P.C. Cast,Kristin Cast",2014,Redeemed,3.95,13962,1294,18,Young Adult
9288,63,David Baldacci,2001,The Christmas Train,3.56,13604,1652,11,Fiction
9289,20,Christine Feehan,2004,Dark Destiny,4.29,15410,236,17,Romance
9293,22,Anna Todd,2015,After Ever Happy,4.08,15124,1073,17,Romance
9325,17,"P.C. Cast,Kristin Cast",2012,Lenobia`s Vow,4.16,13524,636,18,Young Adult
9326,20,Elle Kennedy,2016,The Goal,4.05,17981,2126,17,Romance
9338,18,Jessica Verday,2010,The Haunted,4.15,13480,626,18,Young Adult
9340,33,Julie Buxbaum,2016,Tell Me Three Things,4.1,18097,3127,18,Young Adult
9342,37,Lynsay Sands,2003,Single White Vampire,4.16,18616,696,17,Romance
9346,30,Susan Elizabeth Phillips,2010,Call Me Irresistible,4.07,17558,1327,17,Romance
9351,13,Elle Casey,2013,Shine Not Burn,4.07,19553,1873,17,Romance
9352,11,Margaret Peterson Haddix,2005,Double Identity,4.01,13848,1287,18,Young Adult
9355,27,Kady Cross,2011,The Girl in the Steel Corset,3.81,19547,2460,18,Young Adult
9356,96,Daniel Glattauer,2006,Gut gegen Nordwind,3.88,13682,1513,17,Romance
9361,25,Laurie Halse Anderson,2002,Catalyst,3.62,14722,1354,18,Young Adult
9362,13,Molly Harper,2009,Nice Girls Don`t Have Fangs,3.92,19307,1578,17,Romance
9364,30,Eloisa James,2011,When Beauty Tamed the Beast,4.06,18119,1627,17,Romance
9370,6,Cindy C. Bennett,2010,Heart on a Chain,4.04,16339,1003,17,Romance
9377,18,Maya Banks,2010,No Place to Run,4.29,17974,804,17,Romance
9380,28,Tessa Dare,2012,A Week to Be Wicked,4.12,16273,1381,17,Romance
9382,28,Karen Chance,2007,Claimed By Shadow,3.98,19203,610,10,Fantasy
9387,12,Sophie Jordan,2013,Foreplay,3.94,15668,1491,17,Romance
9392,2,George Saunders,2017,Lincoln in the Bardo,3.93,24013,5354,11,Fiction
9394,9,Chelsea Fine,2011,Sophie & Carter,3.83,13418,772,17,Romance
9397,21,Simon R. Green,2003,Agents of Light and Darkness,4,13425,404,10,Fantasy
9412,5,Cora Reilly,2014,Bound by Honor,4.14,17384,1173,17,Romance
9413,7,Tijan,2016,Anti-Stepbrother,4.14,13624,1341,17,Romance
9414,32,Lara Adrian,2011,Deeper Than Midnight,4.29,18406,964,17,Romance
9415,12,Faith Hunter,2011,Mercy Blade,4.21,16350,579,10,Fantasy
9420,10,Kitty French,2013,Knight & Stay,4.19,18359,955,17,Romance
9421,18,Jacqueline Winspear,2008,An Incomplete Revenge,4.09,13525,1098,15,Mystery
9423,14,Sarra Manning,2011,You Don`t Have to Say You Love Me,3.97,13937,1154,17,Romance
9426,16,Ruth Cardello,2011,Maid for the Billionaire,3.77,16816,947,17,Romance
9448,12,Alice Clayton,2010,The Redhead Revealed,4.2,17359,1030,17,Romance
9450,21,Garth Nix,2014,Clariel,3.79,14173,1810,10,Fantasy
9458,8,"Matt Fraction,David Aja,Francesco Francavilla,Steve Lieber,Jesse Hamm,Annie Wu,Matt Hollingsworth,Chris Eliopoulos",2013,"Hawkeye,Volume 2: Little Hits",4.27,15836,858,6,Comics
9462,13,Shannon Hale,2012,Midnight in Austenland,3.5,15167,3209,11,Fiction
9464,37,Kristan Higgins,2009,Too Good to Be True,3.9,16143,1073,17,Romance
9466,11,Shelly Crane,2012,Independence,4.32,15662,850,17,Romance
9467,13,M. Pierce,2013,Night Owl,4.03,16898,2408,17,Romance
9470,21,"Amie Kaufman,Jay Kristoff,Marie Lu",2016,Gemina,4.56,17426,4612,18,Young Adult
9474,20,Jill Shalvis,2011,Head Over Heels,4.16,17472,1019,17,Romance
9488,29,J.D. Robb,2014,Festive in Death,4.26,14096,1171,15,Mystery
9490,30,Jeanne Birdsall,2008,The Penderwicks on Gardam Street,4.23,14067,1392,11,Fiction
9491,29,Lynsay Sands,2006,A Bite to Remember,4.23,17514,403,17,Romance
9500,46,Alexandra Adornetto,2012,Heaven,3.91,15135,1122,10,Fantasy
9505,41,Matt Haig,2015,Reasons to Stay Alive,4.17,14295,1980,16,Nonfiction
9510,20,"Jacqueline Winspear,Orlagh Cassidy",2009,Among the Mad,4.1,13709,1168,15,Mystery
9527,20,Jennifer Rush,2013,Altered,4.04,16988,2108,18,Young Adult
9528,32,J.D. Robb,2015,Obsession in Death,4.33,13842,1338,15,Mystery
9535,11,Aurora Rose Reynolds,2014,Until Nico,4.33,22833,1407,17,Romance
9543,2,E.L. Montes,2012,Disastrous,3.96,18303,1143,17,Romance
9548,4,L.J. Shen,2016,Vicious,4.25,15482,2179,17,Romance
9551,13,Brian Selznick,2015,The Marvels,3.93,13789,2202,11,Fiction
9556,23,Carrie Vaughn,2006,Kitty Goes to Washington,3.87,17533,663,10,Fantasy
9558,8,Whitney G.,2014,Reasonable Doubt: Volume 3,4.19,20234,1845,17,Romance
