title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
A Walk Across America,Peter Jenkins,1979,4.02,16,9100,15,9558,544,Nonfiction
"Try Me (One Night with Sole Regret, #1)",Olivia Cunning,2012,3.87,17,9101,3,22299,1167,Romance
All Souls: A Family Story from Southie,Michael Patrick MacDonald,1999,4.07,16,9102,14,9402,780,Nonfiction
"Wizard at Large (Magic Kingdom of Landover, #3)",Terry Brooks,1987,3.81,10,9103,51,13687,157,Fantasy
The Bad Seed,"William March, Elaine Showalter",1954,4.05,31,9104,24,11527,449,Horror
"Connected (Connections, #1)",Kim Karr,2013,4.11,17,9105,24,19576,2169,Romance
"Angel Fire (Angel, #2)",L.A. Weatherly,2011,4.06,10,9106,32,14909,852,Fantasy
Growing Up Amish,Ira Wagler,2011,3.36,16,9107,8,10287,1074,Nonfiction
"Taking Shots (Assassins, #1)",Toni Aleo,2011,3.95,17,9108,14,19561,1470,Romance
"Sweet Addiction (Sweet Addiction, #1)",J.  Daniels,2014,4.11,17,9109,9,17613,1625,Romance
Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,Steve Sheinkin,2012,4.12,16,9110,16,11575,2395,Nonfiction
Maximum City: Bombay Lost and Found,Suketu Mehta,2004,3.91,16,9111,27,8417,629,Nonfiction
The Last Wife of Henry VIII,Carolly Erickson,1980,3.88,11,9113,21,10684,438,Fiction
"Gideon's Sword (Gideon Crew, #1)","Douglas Preston, Lincoln Child",2011,3.58,28,9115,47,12917,1160,Thriller
"A Caribbean Mystery (Miss Marple, #10)",Agatha Christie,1964,3.77,15,9116,162,17371,787,Mystery
Accident,Danielle Steel,1994,3.93,11,9117,52,11123,301,Fiction
George Washington's Secret Six: The Spy Ring That Saved the American Revolution,"Brian Kilmeade, Don Yaeger",2013,3.77,12,9118,13,10781,1384,History
"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",Sharon Kay Penman,1994,4.27,11,9119,13,11624,665,Fiction
Pinocchio,"Eugene Bradley Coco, Ron Dias",1992,4.33,5,9120,4,10627,25,Classics
Great North Road,Peter F. Hamilton,2012,4.06,25,9121,4,10962,1025,Science Fiction
"Fall From Grace (Mad World, #1)",Christine Zolendz,2012,4.03,17,9122,3,20547,1387,Romance
The Berenstain Bears Go to School,"Stan Berenstain, Jan Berenstain",1978,4.28,11,9124,22,14191,82,Fiction
Superman for All Seasons,"Jeph Loeb, Tim Sale, Bjarne Hansen",2001,4.08,6,9126,14,10792,316,Comics
"Retribution (Dark-Hunter, #19)",Sherrilyn Kenyon,2011,4.12,17,9128,20,18022,1097,Romance
Glue,Irvine Welsh,2001,3.84,11,9129,34,10153,241,Fiction
"Unhinged (Splintered, #2)",A.G. Howard,2014,4.25,10,9130,21,16746,2387,Fantasy
How to Fall in Love,Cecelia Ahern,2014,4.02,17,9131,48,13026,1369,Romance
"Until You (Westmoreland, #3)",Judith McNaught,1994,4.12,17,9132,43,15950,527,Romance
"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",R.A. Salvatore,2000,4.15,10,9133,27,10575,128,Fantasy
"Venom (Elemental Assassin, #3)",Jennifer Estep,2010,4.16,10,9135,13,18876,814,Fantasy
The Shadowhunter's Codex,"Cassandra Clare, Joshua Lewis",2013,4.06,10,9136,26,18520,1575,Fantasy
"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",Chris Heimerdinger,1989,4.01,11,9137,6,13340,679,Fiction
"Blue is for Nightmares (Blue is for Nightmares, #1)",Laurie Faria Stolarz,2003,3.81,18,9138,22,16273,851,Young Adult
Carrie / 'Salem's Lot / The Shining,Stephen King,1983,4.52,31,9139,4,11182,66,Horror
"Personal Demon (Women of the Otherworld, #8)",Kelley Armstrong,2008,4.06,10,9140,30,18169,614,Fantasy
"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",Brandon Sanderson,2011,4.67,10,9141,19,10117,453,Fantasy
The Christmas List,Richard Paul Evans,2009,4.17,11,9142,27,10763,899,Fiction
How to Make Love Like a Porn Star: A Cautionary Tale,"Jenna Jameson, Neil Strauss",2004,3.75,16,9143,15,10201,820,Nonfiction
The Tenth Justice,Brad Meltzer,1997,3.97,11,9144,47,10768,385,Fiction
Stella Bain,Anita Shreve,2013,3.41,11,9145,23,12016,1754,Fiction
"Dark Days (Skulduggery Pleasant, #4)",Derek Landy,2010,4.45,10,9146,27,13263,560,Fantasy
"The Green Mile, Part 3: Coffey's Hands",Stephen King,1996,4.5,31,9147,25,12698,141,Horror
"Jacob (Nightwalkers, #1)",Jacquelyn Frank,2006,4.02,17,9148,28,18356,872,Romance
You Slay Me (Aisling Grey #1),Katie MacAlister,2004,4.01,17,9149,16,18015,925,Romance
Perfect,Rachel Joyce,2013,3.54,11,9150,53,10972,1745,Fiction
Clifford's Halloween,Norman Bridwell,1966,4.14,11,9151,18,11217,84,Fiction
"Lyra's Oxford (His Dark Materials, #3.5)","Philip Pullman, John Lawrence",2003,3.52,18,9152,33,14684,702,Young Adult
"If I Die (Soul Screamers, #5)",Rachel Vincent,2011,4.32,18,9153,19,14810,1160,Young Adult
Private Berlin (Private #5),"James Patterson, Mark T. Sullivan",2013,3.9,15,9154,34,12432,1013,Mystery
The Other Daughter,Lisa Gardner,1999,3.99,15,9155,40,13182,798,Mystery
Amazing Grace,"Mary Hoffman, Caroline Binch",1991,4.33,11,9156,29,11064,667,Fiction
The Redemption of Althalus,"David Eddings, Leigh Eddings",2000,3.82,10,9157,30,12981,419,Fantasy
Slammerkin,Emma Donoghue,2000,3.69,11,9158,27,12483,1266,Fiction
"Simply Irresistible (Chinooks Hockey Team, #1)",Rachel Gibson,1998,3.86,17,9159,26,18453,658,Romance
"About That Night (FBI/US Attorney, #3)",Julie James,2012,4.07,17,9160,24,19359,1201,Romance
"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",Bisco Hatori,2004,4.44,20,9161,16,12913,179,Manga
On the Night You Were Born,Nancy Tillman,2005,4.35,11,9162,20,11894,439,Fiction
MWF Seeking BFF: My Yearlong Search For A New Best Friend,Rachel Bertsche,2011,3.44,16,9163,9,11583,1654,Nonfiction
"Skin Deep (Legion, #2)","Brandon Sanderson, Jon Foster",2014,4.11,10,9164,21,11210,950,Fantasy
"Wicked (A Wicked Saga, #1)",Jennifer L. Armentrout,2014,4.08,10,9165,16,16008,2093,Fantasy
"Insatiable (Insatiable, #1)",Meg Cabot,2010,3.44,17,9166,33,20151,2290,Romance
"Where I Belong (Alabama Summer, #1)",J.  Daniels,2014,4.05,17,9167,12,19328,1508,Romance
"Back on Blossom Street (Blossom Street, #4)",Debbie Macomber,2007,4.14,11,9168,54,12953,668,Fiction
Hector and the Search for Happiness,"François Lelord, Lorenza García",2002,3.47,11,9169,52,11195,1393,Fiction
"Between, Georgia",Joshilyn Jackson,2006,3.87,11,9170,25,11873,1112,Fiction
"Faking It (Dempseys, #2)",Jennifer Crusie,2002,3.9,17,9171,38,16386,737,Romance
Underground: The Tokyo Gas Attack and the Japanese Psyche,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997,3.89,16,9172,53,10612,778,Nonfiction
"The Twentieth Wife (Taj Mahal Trilogy, #1)",Indu Sundaresan,2002,4.03,11,9173,37,10772,1240,Fiction
"Captured (The Captive, #1)",Erica Stevens,2012,4.06,17,9174,13,15647,1153,Romance
Split Infinity  (Apprentice Adept #1),Piers Anthony,1980,3.94,10,9175,16,14043,311,Fantasy
Sex God: Exploring the Endless Connections between Sexuality and Spirituality,Rob Bell,2007,3.82,16,9176,20,9487,612,Nonfiction
A Vintage Affair,Isabel Wolff,2009,3.8,11,9177,45,13877,1892,Fiction
The Buddha of Suburbia,Hanif Kureishi,1990,3.72,11,9178,70,10891,609,Fiction
"Breathe (Breathe, #1)",Sarah Crossan,2012,3.69,18,9179,17,14779,1705,Young Adult
The Voice of the Night,"Brian Coffey, Dean Koontz",1980,3.91,26,9180,53,13626,311,Suspense
The Girl from Krakow,Alex Rosenberg,2015,3.79,11,9181,7,9690,622,Fiction
Justice: What's the Right Thing to Do?,Michael J. Sandel,2009,4.25,16,9182,58,10065,887,Nonfiction
13 Hours: The Inside Account of What Really Happened In Benghazi,Mitchell Zuckoff,2014,4.26,16,9183,34,12435,1180,Nonfiction
"Succubus Shadows (Georgina Kincaid, #5)",Richelle Mead,2010,4.18,10,9184,23,20507,933,Fantasy
Roses,Leila Meacham,2010,4.02,11,9185,50,12279,1891,Fiction
Crazy For You,Jennifer Crusie,1999,3.78,17,9186,44,15487,520,Romance
Letter to My Daughter,Maya Angelou,2008,4.08,16,9187,25,11305,1341,Nonfiction
The Post-Birthday World,Lionel Shriver,2007,3.52,11,9188,51,11618,1758,Fiction
The Man Who Walked Between the Towers,Mordicai Gerstein,2003,4.14,16,9189,21,12557,1234,Nonfiction
"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",Cassandra Clare,2012,4.59,10,9190,5,11483,264,Fantasy
The Double,"José Saramago, Margaret Jull Costa",2002,3.84,11,9191,86,10099,799,Fiction
"Thorn Queen (Dark Swan, #2)",Richelle Mead,2008,4.12,10,9192,25,18859,784,Fantasy
"Lost & Found (Rocky Pelligrino, #1)",Jacqueline Sheehan,2007,3.71,11,9193,30,10777,1216,Fiction
"For Love of Evil (Incarnations of Immortality, #6)",Piers Anthony,1988,4.1,10,9195,12,12665,202,Fantasy
Blackberry Winter,Sarah Jio,2012,3.96,11,9196,33,12704,1813,Fiction
"An Acceptable Time (A Wrinkle in Time Quintet, #5)",Madeleine L'Engle,1989,3.86,10,9198,21,15174,593,Fantasy
The Third Secret,Steve Berry,2005,3.84,11,9199,55,12179,622,Fiction
"Charlie Bone and the Shadow (The Children of the Red King, #7)",Jenny Nimmo,2008,4.02,10,9200,19,13669,272,Fantasy
Love Bites (Argeneau #2),Lynsay Sands,2004,4.12,17,9201,37,19269,662,Romance
Hard Choices,Hillary Rodham Clinton,2013,3.57,16,9202,45,9724,1049,Nonfiction
"Batman: No Man's Land, Vol. 1","Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999,4.11,6,9203,6,9297,91,Comics
The End of Poverty,"Jeffrey D. Sachs, Bono",2005,3.66,16,9204,34,8718,682,Nonfiction
Half Blood Blues,Esi Edugyan,2011,3.63,11,9205,39,11506,1392,Fiction
The Kindness of Strangers,Katrina Kittle,2006,4,11,9206,14,11313,1452,Fiction
Emmy & Oliver,Robin Benway,2015,3.91,18,9207,18,14587,2284,Young Adult
The Sculptor,Scott McCloud,2015,4,6,9208,18,10902,1789,Comics
Roller Girl,Victoria Jamieson,2015,4.27,11,9209,11,18787,2511,Fiction
The Best Nest,P.D. Eastman,1968,4.19,11,9210,15,12032,148,Fiction
"Beyond Exile (Day by Day Armageddon,# 2)",J.L. Bourne,2010,4.08,31,9211,29,9976,408,Horror
Braveheart,Randall Wallace,1995,4.19,11,9212,23,10837,76,Fiction
"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)","Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006,4.1,6,9213,15,14055,485,Comics
Call Me by Your Name,André Aciman,2007,4.13,11,9214,34,12024,1549,Fiction
Fugitive Pieces,Anne Michaels,1996,3.95,11,9215,59,11449,929,Fiction
"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks,2006,4.09,10,9216,45,12790,623,Fantasy
The Cobra Event,Richard   Preston,1997,4,11,9217,32,11650,504,Fiction
"Everbound (Everneath, #2)",Brodi Ashton,2013,4.06,10,9218,15,16560,1678,Fantasy
The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,Richard Stearns,2009,4.18,16,9219,23,9982,575,Nonfiction
On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo,1993,3.58,16,9220,28,9356,1804,Nonfiction
رغم الفراق,نور عبدالمجيد,2012,3.97,17,9221,3,7845,1198,Romance
"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",Steve Coll,2004,4.28,12,9222,18,9638,656,History
Broken Grace,E.C. Diskin,2015,3.92,15,9224,8,10265,613,Mystery
The Midwich Cuckoos,John Wyndham,1957,3.93,25,9225,77,12926,632,Science Fiction
I Am Livia,Phyllis T. Smith,2011,3.93,11,9226,11,9457,852,Fiction
Smoke Screen,Sandra Brown,2008,3.98,26,9227,47,12399,767,Suspense
Bone: Tall Tales,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010,4.38,6,9228,7,9151,151,Comics
The Fourteenth Goldfish,"Jennifer L. Holm, Tad Carpenter",2014,3.87,11,9229,22,13096,2089,Fiction
Tawny Scrawny Lion,"Kathryn Jackson, Gustav Tenggren",1952,4.16,11,9230,16,12632,99,Fiction
Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,Don Richardson,1974,4.31,16,9231,20,9128,238,Nonfiction
Libra,Don DeLillo,1988,3.98,11,9232,65,11342,633,Fiction
The Honourable Schoolboy,John le Carré,1977,3.94,11,9233,114,11827,599,Fiction
"Renegade's Magic (Soldier Son, #3)",Robin Hobb,2007,3.46,10,9234,25,11715,402,Fantasy
"Second Shift: Order (Shift, #2)",Hugh Howey,2012,4.26,25,9235,7,10366,451,Science Fiction
"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",James Redfield,1996,3.61,22,9236,80,9485,346,Philisophy
"The Interpretation of Murder (Freud, #1)",Jed Rubenfeld,2006,3.51,11,9237,69,10909,1143,Fiction
Superman: Birthright,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003,4.12,6,9238,16,9360,355,Comics
Curious George Visits the Library,"Margret Rey, H.A. Rey, Martha Weston",2003,4.25,11,9239,24,10629,71,Fiction
Arthur & George,Julian Barnes,2005,3.7,11,9240,16,12297,1291,Fiction
"Truth Will Prevail (The Work and the Glory, #3)",Gerald N. Lund,1992,4.3,11,9241,8,10604,198,Fiction
"Sins & Needles (The Artists Trilogy, #1)",Karina Halle,2013,3.98,17,9242,20,20756,2629,Romance
"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",H.P. Mallory,2010,3.85,17,9244,10,13938,1110,Romance
"Fruits Basket, Vol. 4","Natsuki Takaya, Alethea Nibley, Athena Nibley",2000,4.39,20,9245,15,15506,243,Manga
"Women, Food and God: An Unexpected Path to Almost Everything",Geneen Roth,2009,3.62,16,9246,30,11420,1483,Nonfiction
Palace Walk (The Cairo Trilogy #1),"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956,4.14,11,9247,51,10468,985,Fiction
"First to Kill (Nathan McBride, #1)",Andrew  Peterson,2008,4.03,28,9248,20,10179,437,Thriller
"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal,2013,3.89,3,9250,19,10271,1699,Biography
"Lucky (Lucky Santangelo, #2)",Jackie Collins,1985,4.08,11,9251,29,10907,235,Fiction
Wicked - Piano/Vocal Arrangement,"Stephen Schwartz, Gregory Maguire",2004,4.45,30,9252,16,10757,38,Music
If Life Is a Bowl of Cherries What Am I Doing in the Pits?,Erma Bombeck,1971,4.07,13,9253,21,11186,241,Humor
"Vagabond (The Grail Quest, #2)",Bernard Cornwell,2002,4.09,11,9254,66,11666,343,Fiction
"Sometimes Never (Sometimes Never, #1)",Cheryl McIntyre,2012,3.94,17,9256,6,16854,785,Romance
"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin,2010,4.2,10,9257,15,11445,387,Fantasy
"Double Time (Sinners on Tour, #5)",Olivia Cunning,2012,4.14,17,9258,12,22130,1507,Romance
"Red Glove (Curse Workers, #2)",Holly Black,2011,3.98,10,9259,26,17664,1677,Fantasy
"The Magic (The Secret, #3)",Rhonda Byrne,2012,4.14,19,9260,29,9540,597,Self Help
Kulti,Mariana Zapata,2015,4.36,17,9261,6,19214,2158,Romance
Too Busy Not to Pray: Slowing Down to Be With God,"Bill Hybels, Lavonne Neff",1988,4.14,16,9262,28,8880,244,Nonfiction
Indignation,Philip Roth,2008,3.69,11,9263,93,10831,1191,Fiction
Open City,Teju Cole,2011,3.5,11,9264,33,10624,1446,Fiction
"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",Dave Pelzer,1995,4.18,3,9265,7,9204,590,Biography
"Witches of East End (The Beauchamp Family, #1)",Melissa de la Cruz,2011,3.51,10,9266,31,16562,2147,Fantasy
All He Ever Wanted,Anita Shreve,2003,3.18,11,9267,45,12519,936,Fiction
The Fifth Dominion (Imajica Part #1/2),Clive Barker,1991,4.24,11,9268,9,9509,63,Fiction
"Worth the Fight (MMA Fighter, #1)",Vi Keeland,2013,4.06,17,9269,19,20571,1436,Romance
Rose Daughter,Robin McKinley,1997,3.77,10,9270,14,16624,973,Fantasy
"Fools Rush In (Weddings by Bella, #1)",Janice  Thompson,2009,3.59,17,9271,7,11535,923,Romance
Ruby Holler,Sharon Creech,2002,4.01,11,9272,35,13168,1010,Fiction
"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",Jen Lancaster,2010,3.91,16,9273,8,12374,1014,Nonfiction
"The Pagan Lord (The Saxon Stories, #7)",Bernard Cornwell,2013,4.34,11,9274,40,11684,787,Fiction
See You at the Top,"Zig Ziglar, Al Mayton",1974,4.25,4,9275,29,9314,209,Business
The North Water,Ian McGuire,2016,4.01,11,9276,26,13592,1861,Fiction
"The Forge of God (Forge of God, #1)",Greg Bear,1987,3.86,25,9277,30,11294,381,Science Fiction
"In the Clearing (Tracy Crosswhite, #3)",Robert Dugoni,2016,4.25,15,9278,9,14186,755,Mystery
"Hidden Order (Scot Harvath, #12)",Brad Thor,2013,4.1,28,9279,20,10835,724,Thriller
Eleanor of Aquitaine: A Life,Alison Weir,1999,3.97,12,9280,18,11881,539,History
"Staked (The Iron Druid Chronicles, #8)",Kevin Hearne,2016,4.23,10,9282,13,11879,904,Fantasy
Harry Potter and Philosophy: If Aristotle Ran Hogwarts,"David Baggett, Shawn E. Klein",2004,4.45,22,9283,10,9316,82,Philisophy
"Sweet Persuasion (Sweet, #2)",Maya Banks,2009,4.09,17,9284,19,17668,671,Romance
"Redeemed (House of Night, #12)","P.C. Cast, Kristin Cast",2014,3.95,18,9285,48,13962,1294,Young Adult
"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh,2014,4.22,16,9286,27,11850,1291,Nonfiction
Jennifer Government,Max Barry,2002,3.65,11,9287,35,11600,1038,Fiction
The Christmas Train,David Baldacci,2001,3.56,11,9288,63,13604,1652,Fiction
"Dark Destiny (Dark, #13)",Christine Feehan,2004,4.29,17,9289,20,15410,236,Romance
"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)","Frank Miller, Lynn Varley",2001,3.21,6,9290,19,11603,641,Comics
Me: Stories of My Life,Katharine Hepburn,1991,3.87,3,9291,37,10704,509,Biography
The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore,1988,3.88,16,9292,29,10074,458,Nonfiction
"After Ever Happy (After, #4)",Anna Todd,2015,4.08,17,9293,22,15124,1073,Romance
The Auschwitz Escape,Joel C. Rosenberg,2014,4.32,11,9294,19,9534,1149,Fiction
Made in America: An Informal History of the English Language in the United States,Bill Bryson,1994,3.89,16,9295,28,10865,655,Nonfiction
The Drama of the Gifted Child: The Search for the True Self,"Alice  Miller, Ruth Ward",1979,4.09,16,9296,75,10830,537,Nonfiction
One Flew Over the Cuckoo's Nest,Dale Wasserman,1970,4.28,5,9297,3,11181,90,Classics
Soon I Will Be Invincible,Austin Grossman,2007,3.68,10,9299,21,11359,1701,Fantasy
Paint it Black,Janet Fitch,2006,3.47,11,9300,46,9779,1027,Fiction
"Ever After (Lost Love, #2)",Karen Kingsbury,2006,4.31,11,9301,19,9949,357,Fiction
Last Orders,Graham Swift,1996,3.68,11,9302,49,10394,375,Fiction
Mythologies,"Roland Barthes, Annette Lavers",1957,4.11,22,9303,82,10470,373,Philisophy
Wife 22,Melanie Gideon,2008,3.51,11,9305,41,11967,2343,Fiction
Before I Go,Colleen Oakley,2015,3.79,11,9306,17,9539,1172,Fiction
Travel Team,Mike Lupica,2004,4.06,29,9307,19,8484,728,Sports
The Dark Is Rising Sequence  (The Dark Is Rising #1-5),Susan Cooper,1984,4.29,10,9308,18,13225,642,Fantasy
The Flight of Gemma Hardy,Margot Livesey,2012,3.59,11,9309,21,13187,2408,Fiction
"Saint (Paradise, #2)",Ted Dekker,2006,4.04,11,9310,27,10881,373,Fiction
"Crimson Shore (Pendergast, #15)","Douglas Preston, Lincoln Child",2015,4,28,9312,34,10726,1307,Thriller
More Than Human,Theodore Sturgeon,1953,3.98,25,9313,79,12048,544,Science Fiction
"Burn (Michael Bennett, #7)","James Patterson, Michael Ledwidge",2014,3.88,15,9314,4,11452,882,Mystery
The King's Agent,Donna Russo Morin,2012,3.81,12,9315,5,8254,63,History
The Healer (O'Malley #5),Dee Henderson,2002,4.4,11,9316,13,11831,260,Fiction
Islands in the Stream,Ernest Hemingway,1970,3.86,11,9317,97,10717,513,Fiction
The Guardian (O'Malley #2),Dee Henderson,2001,4.4,11,9318,17,12163,348,Fiction
"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",Bisco Hatori,2009,4.54,20,9319,11,10823,92,Manga
Naïve. Super,"Erlend Loe, Tor Ketil Solberg",1996,3.89,11,9320,69,11338,502,Fiction
キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),"Meca Tanaka, 田中メカ",2007,4.23,20,9321,11,11437,90,Manga
"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews,2009,4.17,16,9322,31,9980,1369,Nonfiction
Under the Net,Iris Murdoch,1954,3.76,11,9323,47,10082,434,Fiction
Capital,John Lanchester,2012,3.68,11,9324,37,9885,1198,Fiction
"Lenobia's Vow (House of Night Novellas, #2)","P.C. Cast, Kristin Cast",2012,4.16,18,9325,17,13524,636,Young Adult
"The Goal (Off-Campus, #4)",Elle Kennedy,2016,4.05,17,9326,20,17981,2126,Romance
"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",Eoin Colfer,2003,4.29,10,9327,2,10940,121,Fantasy
"The Boyfriend Thief (Stolen Kiss, #1)",Shana Norris,2011,3.74,17,9328,9,12522,579,Romance
"The Lewis Man (The Lewis Trilogy, #2)",Peter  May,2011,4.2,15,9329,39,11467,1091,Mystery
"The Elves of Cintra (Genesis of Shannara, #2)",Terry Brooks,2007,4.09,10,9330,43,11920,340,Fantasy
